step h2o_in-box h2o_in-solv cd_in-box cd_in-solv
2465000 1047 1953 17 8
2470000 1046 1954 17 8
2475000 1051 1949 17 8
2480000 1047 1953 17 8
2485000 1045 1955 17 8
2490000 1046 1954 17 8
2495000 1048 1952 18 7
2500000 1053 1947 18 7
2505000 1047 1953 18 7
2510000 1038 1962 18 7
2515000 1052 1948 18 7
2520000 1044 1956 18 7
2525000 1047 1953 18 7
2530000 1036 1964 18 7
2535000 1046 1954 18 7
2540000 1048 1952 18 7
2545000 1047 1953 18 7
2550000 1033 1967 18 7
2555000 1040 1960 18 7
2560000 1042 1958 18 7
2565000 1046 1954 18 7
2570000 1048 1952 18 7
2575000 1045 1955 18 7
2580000 1049 1951 18 7
2585000 1043 1957 18 7
2590000 1034 1966 18 7
2595000 1045 1955 18 7
2600000 1042 1958 18 7
2605000 1048 1952 18 7
2610000 1052 1948 18 7
2615000 1045 1955 18 7
2620000 1046 1954 18 7
2625000 1037 1963 18 7
2630000 1048 1952 18 7
2635000 1044 1956 18 7
2640000 1056 1944 18 7
2645000 1045 1955 18 7
2650000 1049 1951 18 7
2655000 1052 1948 18 7
2660000 1041 1959 18 7
2665000 1049 1951 18 7
2670000 1048 1952 18 7
2675000 1056 1944 18 7
2680000 1050 1950 18 7
2685000 1047 1953 18 7
2690000 1049 1951 18 7
2695000 1049 1951 18 7
2700000 1048 1952 18 7
2705000 1040 1960 18 7
2710000 1042 1958 18 7
2715000 1045 1955 18 7
2720000 1046 1954 18 7
2725000 1045 1955 18 7
2730000 1038 1962 18 7
2735000 1037 1963 18 7
2740000 1045 1955 18 7
2745000 1049 1951 18 7
2750000 1051 1949 18 7
2755000 1043 1957 18 7
2760000 1039 1961 18 7
2765000 1047 1953 18 7
2770000 1047 1953 18 7
2775000 1042 1958 18 7
2780000 1048 1952 18 7
2785000 1050 1950 18 7
2790000 1051 1949 18 7
2795000 1041 1959 18 7
2800000 1038 1962 18 7
2805000 1046 1954 18 7
2810000 1048 1952 18 7
2815000 1050 1950 18 7
2820000 1047 1953 18 7
2825000 1045 1955 18 7
2830000 1046 1954 18 7
2835000 1045 1955 18 7
2840000 1032 1968 18 7
2845000 1048 1952 18 7
2850000 1051 1949 18 7
2855000 1043 1957 18 7
2860000 1041 1959 18 7
2865000 1037 1963 18 7
2870000 1041 1959 18 7
2875000 1049 1951 18 7
2880000 1045 1955 18 7
2885000 1052 1948 18 7
2890000 1050 1950 18 7
2895000 1042 1958 18 7
2900000 1043 1957 18 7
2905000 1052 1948 18 7
2910000 1046 1954 18 7
2915000 1043 1957 18 7
2920000 1046 1954 18 7
2925000 1057 1943 18 7
2930000 1036 1964 18 7
2935000 1053 1947 18 7
2940000 1051 1949 18 7
2945000 1046 1954 18 7
2950000 1057 1943 18 7
2955000 1053 1947 18 7
2960000 1050 1950 18 7
2965000 1043 1957 18 7
2970000 1051 1949 18 7
2975000 1043 1957 18 7
2980000 1047 1953 18 7
2985000 1046 1954 18 7
2990000 1053 1947 18 7
2995000 1047 1953 18 7
3000000 1039 1961 18 7
3005000 1054 1946 18 7
3010000 1046 1954 18 7
3015000 1040 1960 18 7
3020000 1055 1945 18 7
3025000 1062 1938 18 7
3030000 1052 1948 18 7
3035000 1062 1938 18 7
3040000 1057 1943 18 7
3045000 1057 1943 18 7
3050000 1062 1938 18 7
3055000 1061 1939 18 7
