step h2o_in-box h2o_in-solv cd_in-box cd_in-solv
1990000 1819 1181 20 5
1995000 1825 1175 20 5
2000000 1817 1183 20 5
2005000 1811 1189 20 5
2010000 1817 1183 21 4
2015000 1800 1200 20 5
2020000 1814 1186 20 5
2025000 1822 1178 21 4
2030000 1825 1175 20 5
2035000 1815 1185 20 5
2040000 1818 1182 21 4
2045000 1817 1183 21 4
2050000 1809 1191 20 5
2055000 1812 1188 20 5
2060000 1815 1185 20 5
2065000 1814 1186 20 5
2070000 1799 1201 20 5
2075000 1814 1186 20 5
2080000 1801 1199 20 5
2085000 1819 1181 20 5
2090000 1798 1202 20 5
2095000 1807 1193 20 5
2100000 1821 1179 20 5
2105000 1816 1184 20 5
2110000 1814 1186 20 5
2115000 1813 1187 20 5
2120000 1815 1185 20 5
2125000 1818 1182 20 5
2130000 1817 1183 20 5
2135000 1815 1185 20 5
2140000 1823 1177 20 5
2145000 1821 1179 20 5
2150000 1816 1184 20 5
2155000 1805 1195 20 5
2160000 1805 1195 20 5
2165000 1812 1188 20 5
2170000 1805 1195 20 5
2175000 1809 1191 20 5
2180000 1809 1191 20 5
2185000 1808 1192 20 5
2190000 1813 1187 20 5
2195000 1806 1194 20 5
2200000 1812 1188 20 5
2205000 1820 1180 20 5
2210000 1806 1194 20 5
2215000 1817 1183 21 4
2220000 1822 1178 20 5
2225000 1827 1173 20 5
2230000 1819 1181 20 5
2235000 1823 1177 20 5
2240000 1817 1183 20 5
2245000 1836 1164 20 5
2250000 1839 1161 20 5
2255000 1832 1168 20 5
2260000 1815 1185 20 5
2265000 1828 1172 20 5
2270000 1817 1183 20 5
2275000 1804 1196 20 5
2280000 1818 1182 20 5
2285000 1822 1178 21 4
2290000 1819 1181 20 5
2295000 1827 1173 20 5
2300000 1820 1180 20 5
2305000 1821 1179 20 5
2310000 1824 1176 20 5
2315000 1824 1176 20 5
2320000 1834 1166 20 5
2325000 1836 1164 20 5
2330000 1818 1182 20 5
2335000 1816 1184 20 5
2340000 1826 1174 20 5
2345000 1821 1179 20 5
2350000 1815 1185 20 5
2355000 1821 1179 20 5
2360000 1822 1178 20 5
2365000 1828 1172 20 5
2370000 1821 1179 20 5
2375000 1813 1187 20 5
